customer_id,date,day_of_week,total_steps,total_distance,tracker_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,month,total_active_minutes,steps_to_distance_ratio
2026352035,2016-05-11,Wednesday,8580,5.32,5.32,0.0,0.0,5.32,0.0,0,0,330,569,1698,5,330,1612.8
2026352035,2016-05-12,Thursday,8891,5.51,5.51,0.0,0.0,5.51,0.0,0,0,343,330,1364,5,343,1613.6
2320127002,2016-04-12,Tuesday,10725,7.49,7.49,1.17,0.31,6.01,0.0,13,9,306,1112,2124,4,328,1431.9
2320127002,2016-04-13,Wednesday,7275,4.9,4.9,0.0,0.0,4.9,0.0,0,0,335,1105,2003,4,335,1484.7
2320127002,2016-04-14,Thursday,3973,2.68,2.68,0.0,0.0,2.68,0.0,0,0,191,1249,1696,4,191,1482.5
2320127002,2016-04-15,Friday,5205,3.51,3.51,0.0,0.0,3.51,0.0,0,0,245,1195,1801,4,245,1482.9
2320127002,2016-04-16,Saturday,5057,3.41,3.41,0.0,0.0,3.4,0.0,0,0,195,1245,1724,4,195,1483.0
2320127002,2016-04-17,Sunday,6198,4.18,4.18,0.0,0.0,4.18,0.0,0,0,249,1191,1852,4,249,1482.8
2320127002,2016-04-18,Monday,6559,4.42,4.42,0.0,0.26,4.14,0.0,0,7,260,1173,1905,4,267,1483.9
2320127002,2016-04-19,Tuesday,5997,4.04,4.04,0.0,0.38,3.66,0.0,0,11,228,1201,1811,4,239,1484.4
2320127002,2016-04-20,Wednesday,7192,4.85,4.85,0.0,0.49,4.34,0.0,0,11,283,1146,1922,4,294,1482.9
2320127002,2016-04-21,Thursday,3404,2.29,2.29,0.06,0.42,1.81,0.0,1,10,127,1302,1610,4,138,1486.5
2320127002,2016-04-22,Friday,5583,3.76,3.76,0.0,0.0,3.76,0.0,0,0,266,1174,1851,4,266,1484.8
2320127002,2016-04-23,Saturday,5079,3.42,3.42,0.0,0.0,3.42,0.0,0,0,242,1129,1804,4,242,1485.1
2320127002,2016-04-24,Sunday,4165,2.81,2.81,0.0,0.0,2.8,0.0,0,0,204,1236,1725,4,204,1482.2
2320127002,2016-04-25,Monday,3588,2.42,2.42,0.23,0.2,1.99,0.0,3,5,152,1280,1654,4,160,1482.6
2320127002,2016-04-26,Tuesday,3409,2.3,2.3,0.0,0.0,2.3,0.0,0,0,147,1293,1632,4,147,1482.2
2320127002,2016-04-27,Wednesday,1715,1.16,1.16,0.0,0.0,1.16,0.0,0,0,82,1358,1481,4,82,1478.4
2320127002,2016-04-28,Thursday,1532,1.03,1.03,0.0,0.0,1.03,0.0,0,0,76,1364,1473,4,76,1487.4
2320127002,2016-04-29,Friday,924,0.62,0.62,0.0,0.0,0.62,0.0,0,0,45,1395,1410,4,45,1490.3
2320127002,2016-04-30,Saturday,4571,3.08,3.08,0.0,0.0,3.07,0.0,0,0,234,1206,1779,4,234,1484.1
2320127002,2016-05-01,Sunday,772,0.52,0.52,0.0,0.0,0.52,0.0,0,0,40,1400,1403,5,40,1484.6
2320127002,2016-05-02,Monday,3634,2.45,2.45,0.36,0.21,1.88,0.0,5,6,123,1306,1613,5,134,1483.3
2320127002,2016-05-03,Tuesday,7443,5.02,5.02,1.49,0.37,3.16,0.0,20,10,206,1204,1878,5,236,1482.7
2320127002,2016-05-04,Wednesday,1201,0.81,0.81,0.0,0.0,0.81,0.0,0,0,52,1388,1426,5,52,1482.7
2320127002,2016-05-05,Thursday,5202,3.51,3.51,0.0,0.39,3.11,0.0,0,11,223,1206,1780,5,234,1482.1
2320127002,2016-05-06,Friday,4878,3.29,3.29,0.0,0.0,3.29,0.0,0,0,204,1236,1742,5,204,1482.7
2320127002,2016-05-07,Saturday,7379,4.97,4.97,0.0,0.0,4.97,0.0,0,0,319,1121,1972,5,319,1484.7
2320127002,2016-05-08,Sunday,5161,3.48,3.48,0.0,0.0,3.47,0.0,0,0,247,1193,1821,5,247,1483.0
2320127002,2016-05-09,Monday,3090,2.08,2.08,0.0,0.0,2.08,0.0,0,0,145,1295,1630,5,145,1485.6
2320127002,2016-05-10,Tuesday,6227,4.2,4.2,0.0,0.0,4.2,0.0,0,0,290,1150,1899,5,290,1482.6
2320127002,2016-05-11,Wednesday,6424,4.33,4.33,0.0,0.0,4.33,0.0,0,0,300,1140,1903,5,300,1483.6
2320127002,2016-05-12,Thursday,2661,1.79,1.79,0.0,0.0,1.79,0.0,0,0,128,830,1125,5,128,1486.6
2347167796,2016-04-12,Tuesday,10113,6.83,6.83,2.0,0.62,4.2,0.0,28,13,320,964,2344,4,361,1480.7
2347167796,2016-04-13,Wednesday,10352,7.01,7.01,1.66,1.94,3.41,0.0,19,32,195,676,2038,4,246,1476.7
2347167796,2016-04-14,Thursday,10129,6.7,6.7,0.02,2.74,3.94,0.0,1,48,206,705,2010,4,255,1511.8
2347167796,2016-04-15,Friday,10465,6.92,6.92,0.07,1.42,5.43,0.0,1,24,284,720,2133,4,309,1512.3
2347167796,2016-04-16,Saturday,22244,15.08,15.08,5.45,4.1,5.53,0.0,66,72,268,968,2670,4,406,1475.1
2347167796,2016-04-17,Sunday,5472,3.62,3.62,0.08,0.28,3.26,0.0,1,7,249,508,1882,4,257,1511.6
2347167796,2016-04-18,Monday,8247,5.45,5.45,0.79,0.86,3.79,0.0,11,16,206,678,1944,4,233,1513.2
2347167796,2016-04-19,Tuesday,6711,4.44,4.44,0.0,0.0,4.44,0.0,0,7,382,648,2346,4,389,1511.5
2347167796,2016-04-20,Wednesday,10999,7.27,7.27,0.68,1.81,4.78,0.0,11,43,269,1011,2198,4,323,1512.9
2347167796,2016-04-21,Thursday,10080,6.75,6.75,1.85,1.53,3.38,0.0,23,26,208,761,2048,4,257,1493.3
2347167796,2016-04-22,Friday,7804,5.16,5.16,0.56,1.68,2.92,0.0,9,27,206,781,1946,4,242,1512.4
2347167796,2016-04-23,Saturday,16901,11.37,11.37,2.78,1.45,7.15,0.0,32,35,360,591,2629,4,427,1486.5
2347167796,2016-04-24,Sunday,9471,6.26,6.26,0.0,0.0,6.26,0.0,0,0,360,584,2187,4,360,1512.9
2347167796,2016-04-25,Monday,9482,6.38,6.38,1.27,0.52,4.6,0.0,15,11,277,653,2095,4,303,1486.2
2347167796,2016-04-26,Tuesday,5980,3.95,3.95,0.0,0.0,3.95,0.0,0,0,227,732,1861,4,227,1513.9
2347167796,2016-04-27,Wednesday,11423,7.58,7.58,1.86,0.4,5.32,0.0,26,9,295,623,2194,4,330,1507.0
2347167796,2016-04-28,Thursday,5439,3.6,3.6,0.0,0.0,3.6,0.0,0,0,229,764,1854,4,229,1510.8
2347167796,2016-04-29,Friday,42,0.03,0.03,0.0,0.0,0.03,0.0,0,0,4,2,403,4,4,1400.0
2873212765,2016-04-12,Tuesday,8796,5.91,5.91,0.11,0.93,4.88,0.0,2,21,356,1061,1982,4,379,1488.3
2873212765,2016-04-13,Wednesday,7618,5.12,5.12,0.0,0.22,4.88,0.02,0,8,404,1028,2004,4,412,1487.9
2873212765,2016-04-14,Thursday,7910,5.32,5.32,0.0,0.0,5.32,0.0,0,0,331,1109,1893,4,331,1486.8
2873212765,2016-04-15,Friday,8482,5.7,5.7,0.0,0.0,5.69,0.01,0,0,448,992,2063,4,448,1488.1
2873212765,2016-04-16,Saturday,9685,6.65,6.65,3.11,0.02,3.51,0.01,47,1,305,1087,2148,4,353,1456.4
2873212765,2016-04-17,Sunday,2524,1.7,1.7,0.0,0.35,1.34,0.0,0,8,160,1272,1529,4,168,1484.7
2873212765,2016-04-18,Monday,7762,5.24,5.24,0.07,0.28,4.89,0.0,1,6,311,1122,1890,4,318,1481.3
2873212765,2016-04-19,Tuesday,7948,5.37,5.37,0.0,0.0,5.36,0.0,0,0,389,1051,1956,4,389,1480.1
2873212765,2016-04-20,Wednesday,9202,6.3,6.3,1.51,0.12,4.66,0.01,22,5,378,1035,2094,4,405,1460.6
2873212765,2016-04-21,Thursday,8859,5.98,5.98,0.13,0.37,5.47,0.01,2,10,371,1057,1970,4,383,1481.4
2873212765,2016-04-22,Friday,7286,4.9,4.9,0.46,0.0,4.42,0.02,46,0,366,1028,2241,4,412,1486.9
2873212765,2016-04-23,Saturday,9317,6.35,6.35,2.09,0.23,4.02,0.01,28,5,330,1077,2021,4,363,1467.2
2873212765,2016-04-24,Sunday,6873,4.68,4.68,3.0,0.06,1.62,0.0,46,1,190,1203,1898,4,237,1468.6
2873212765,2016-04-25,Monday,7373,4.95,4.95,0.0,0.0,4.95,0.0,0,0,359,1081,1907,4,359,1489.5
2873212765,2016-04-26,Tuesday,8242,5.54,5.54,0.12,0.18,5.24,0.0,2,5,309,1124,1882,4,316,1487.7
2873212765,2016-04-27,Wednesday,3516,2.36,2.36,0.0,0.0,2.36,0.0,46,0,197,1197,1966,4,243,1489.8
2873212765,2016-04-28,Thursday,7913,5.41,5.41,2.16,0.34,2.91,0.0,28,7,213,1192,1835,4,248,1462.7
2873212765,2016-04-29,Friday,7365,4.95,4.95,1.36,1.41,2.18,0.0,20,23,206,1191,1780,4,249,1487.9
2873212765,2016-04-30,Saturday,8452,5.68,5.68,0.33,1.08,4.26,0.01,5,20,248,1167,1830,4,273,1488.0
2873212765,2016-05-01,Sunday,7399,4.97,4.97,0.49,1.04,3.44,0.0,7,18,196,1219,1739,5,221,1488.7
2873212765,2016-05-02,Monday,7525,5.06,5.06,0.0,0.21,4.83,0.02,0,7,334,1099,1878,5,341,1487.2
2873212765,2016-05-03,Tuesday,7412,4.98,4.98,0.06,0.25,4.66,0.01,1,6,363,1070,1906,5,370,1488.4
2873212765,2016-05-04,Wednesday,8278,5.56,5.56,0.0,0.0,5.56,0.0,0,0,420,1020,2015,5,420,1488.8
2873212765,2016-05-05,Thursday,8314,5.61,5.61,0.78,0.8,4.03,0.0,13,23,311,1093,1971,5,347,1482.0
2873212765,2016-05-06,Friday,7063,4.75,4.75,0.0,0.12,4.61,0.01,0,5,370,1065,1910,5,375,1486.9
2873212765,2016-05-07,Saturday,4940,3.38,3.38,2.28,0.55,0.55,0.0,75,11,52,1302,1897,5,138,1461.5
2873212765,2016-05-08,Sunday,8168,5.54,5.54,2.9,0.0,2.64,0.0,46,0,326,1068,2096,5,372,1474.4
2873212765,2016-05-09,Monday,7726,5.19,5.19,0.0,0.0,5.19,0.0,0,0,345,1095,1906,5,345,1488.6
2873212765,2016-05-10,Tuesday,8275,5.56,5.56,0.0,0.0,5.55,0.01,0,0,373,1067,1962,5,373,1488.3
2873212765,2016-05-11,Wednesday,6440,4.33,4.33,0.0,0.0,4.32,0.01,0,0,319,1121,1826,5,319,1487.3
2873212765,2016-05-12,Thursday,7566,5.11,5.11,0.0,0.0,5.11,0.0,0,0,268,720,1431,5,268,1480.6
3372868164,2016-04-12,Tuesday,4747,3.24,3.24,0.0,0.0,3.23,0.01,0,0,280,1160,1788,4,280,1465.1
3372868164,2016-04-13,Wednesday,9715,6.63,6.63,0.99,0.34,5.27,0.02,16,8,371,1045,2093,4,395,1465.3
3372868164,2016-04-14,Thursday,8844,6.03,6.03,0.34,1.03,4.65,0.01,6,25,370,1039,2065,4,401,1466.7
3372868164,2016-04-15,Friday,7451,5.08,5.08,0.0,0.0,5.06,0.02,0,0,335,1105,1908,4,335,1466.7
3372868164,2016-04-16,Saturday,6905,4.73,4.73,0.0,0.0,4.7,0.03,0,0,356,1084,1908,4,356,1459.8
3372868164,2016-04-17,Sunday,8199,5.88,5.88,1.41,0.1,4.36,0.01,11,2,322,1105,1964,4,335,1394.4
3372868164,2016-04-18,Monday,6798,4.64,4.64,1.08,0.2,3.35,0.0,20,7,343,1070,2014,4,370,1465.1
3372868164,2016-04-19,Tuesday,7711,5.26,5.26,0.0,0.0,5.24,0.02,0,0,376,1064,1985,4,376,1466.0
3372868164,2016-04-20,Wednesday,4880,3.33,3.33,0.84,0.09,2.38,0.02,15,3,274,1148,1867,4,292,1465.5
3372868164,2016-04-21,Thursday,8857,6.07,6.07,1.15,0.26,4.64,0.01,18,9,376,1037,2124,4,403,1459.1
3372868164,2016-04-22,Friday,3843,2.62,2.62,0.0,0.0,2.61,0.01,0,0,206,1234,1669,4,206,1466.8
3372868164,2016-04-23,Saturday,7396,5.07,5.07,1.4,0.08,3.58,0.0,20,2,303,1115,1995,4,325,1458.8
3372868164,2016-04-24,Sunday,6731,4.59,4.59,0.89,0.19,3.49,0.02,14,7,292,1127,1921,4,313,1466.4
3372868164,2016-04-25,Monday,5995,4.09,4.09,0.0,0.0,4.09,0.0,0,0,416,1024,2010,4,416,1465.8
3372868164,2016-04-26,Tuesday,8283,5.79,5.79,1.85,0.05,3.87,0.01,22,2,333,1083,2057,4,357,1430.6
3372868164,2016-04-27,Wednesday,7904,5.42,5.42,1.58,0.63,3.19,0.01,24,13,346,1057,2095,4,383,1458.3
3372868164,2016-04-28,Thursday,5512,3.76,3.76,0.0,0.0,3.76,0.0,0,0,385,1055,1972,4,385,1466.0
3372868164,2016-04-29,Friday,9135,6.23,6.23,0.0,0.0,6.22,0.01,0,0,402,1038,2044,4,402,1466.3
3372868164,2016-04-30,Saturday,5250,3.58,3.58,1.06,0.09,2.42,0.01,17,4,300,1119,1946,4,321,1466.5
3372868164,2016-05-01,Sunday,3077,2.1,2.1,0.0,0.0,2.09,0.0,0,0,172,842,1237,5,172,1465.2
3977333714,2016-04-12,Tuesday,8856,5.98,5.98,3.06,0.91,2.01,0.0,44,19,131,777,1450,4,194,1480.9
3977333714,2016-04-13,Wednesday,10035,6.71,6.71,2.03,2.13,2.55,0.0,31,46,153,754,1495,4,230,1495.5
3977333714,2016-04-14,Thursday,7641,5.11,5.11,0.32,0.97,3.82,0.0,5,23,214,801,1433,4,242,1495.3
3977333714,2016-04-15,Friday,9010,6.06,6.06,1.05,1.75,3.26,0.0,15,42,183,644,1468,4,240,1486.8
3977333714,2016-04-16,Saturday,13459,9.0,9.0,2.03,4.0,2.97,0.0,31,83,153,663,1625,4,267,1495.4
3977333714,2016-04-17,Sunday,10415,6.97,6.97,0.7,2.35,3.92,0.0,11,58,205,600,1529,4,274,1494.3
3977333714,2016-04-18,Monday,11663,7.8,7.8,0.25,3.73,3.82,0.0,4,95,214,605,1584,4,313,1495.3
3977333714,2016-04-19,Tuesday,12414,8.78,8.78,2.24,2.45,3.96,0.0,19,67,221,738,1638,4,307,1413.9
3977333714,2016-04-20,Wednesday,11658,7.83,7.83,0.2,4.35,3.28,0.0,2,98,164,845,1554,4,264,1488.9
3977333714,2016-04-21,Thursday,6093,4.08,4.08,0.0,0.0,4.06,0.0,0,0,242,712,1397,4,242,1493.4
3977333714,2016-04-22,Friday,8911,5.96,5.96,2.33,0.58,3.06,0.0,33,12,188,731,1481,4,233,1495.1
3977333714,2016-04-23,Saturday,12058,8.07,8.07,0.0,4.22,3.85,0.0,0,92,252,724,1638,4,344,1494.2
3977333714,2016-04-24,Sunday,14112,10.0,10.0,3.27,4.56,2.17,0.0,30,95,129,660,1655,4,254,1411.2
3977333714,2016-04-25,Monday,11177,8.48,8.48,5.62,0.43,2.41,0.0,50,9,133,781,1570,4,192,1318.0
3977333714,2016-04-26,Tuesday,11388,7.62,7.62,0.45,4.22,2.95,0.0,7,95,170,797,1551,4,272,1494.5
3977333714,2016-04-27,Wednesday,7193,5.04,5.04,0.0,0.42,4.62,0.0,0,10,176,714,1377,4,186,1427.2
3977333714,2016-04-28,Thursday,7114,4.88,4.88,1.37,0.29,3.22,0.0,15,8,190,804,1407,4,213,1457.8
3977333714,2016-04-29,Friday,10645,7.75,7.75,3.74,1.3,2.71,0.0,36,32,150,744,1545,4,218,1373.5
3977333714,2016-04-30,Saturday,13238,9.2,9.2,3.69,2.1,3.41,0.0,43,52,194,687,1650,4,289,1438.9
3977333714,2016-05-01,Sunday,10414,7.07,7.07,2.67,1.98,2.41,0.0,41,40,124,691,1501,5,205,1473.0
3977333714,2016-05-02,Monday,16520,11.05,11.05,1.54,6.48,3.02,0.0,24,143,176,713,1760,5,343,1495.0
3977333714,2016-05-03,Tuesday,14335,9.59,9.59,3.32,1.74,4.53,0.0,47,41,258,594,1710,5,346,1494.8
3977333714,2016-05-04,Wednesday,13559,9.44,9.44,1.81,4.58,2.89,0.0,14,96,142,852,1628,5,252,1436.3
3977333714,2016-05-05,Thursday,12312,8.58,8.58,1.76,4.11,2.71,0.0,14,88,178,680,1618,5,280,1435.0
3977333714,2016-05-06,Friday,11677,8.28,8.28,3.11,2.51,2.67,0.0,29,55,168,676,1590,5,252,1410.3
3977333714,2016-05-07,Saturday,11550,7.73,7.73,0.0,4.13,3.59,0.0,0,86,208,703,1574,5,294,1494.2
3977333714,2016-05-08,Sunday,13585,9.09,9.09,0.68,5.24,3.17,0.0,9,116,171,688,1633,5,296,1494.5
3977333714,2016-05-09,Monday,14687,10.08,10.08,0.77,5.6,3.55,0.0,8,122,151,1159,1667,5,281,1457.0
3977333714,2016-05-10,Tuesday,13072,8.78,8.78,0.07,5.4,3.31,0.0,1,115,196,676,1630,5,312,1488.8
3977333714,2016-05-11,Wednesday,746,0.5,0.5,0.37,0.0,0.13,0.0,4,0,9,13,52,5,13,1492.0
4020332650,2016-04-12,Tuesday,8539,6.12,6.12,0.15,0.24,5.68,0.0,4,15,331,712,3654,4,350,1395.3
4020332650,2016-04-13,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,4,0,
4020332650,2016-04-14,Thursday,108,0.08,0.08,0.0,0.0,0.03,0.0,0,0,3,1437,2011,4,3,1350.0
4020332650,2016-04-15,Friday,1882,1.35,1.35,0.21,0.36,0.77,0.0,36,18,87,1299,2951,4,141,1394.1
4020332650,2016-04-16,Saturday,1982,1.42,1.42,0.45,0.37,0.59,0.0,65,21,55,1222,3051,4,141,1395.8
4020332650,2016-04-17,Sunday,16,0.01,0.01,0.0,0.0,0.01,0.0,0,0,2,1438,1990,4,2,1600.0
4020332650,2016-04-18,Monday,62,0.04,0.04,0.0,0.0,0.04,0.0,0,0,2,1438,1995,4,2,1550.0
4020332650,2016-04-19,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-20,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-21,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-22,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-23,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-24,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-25,Monday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-26,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-27,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-28,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-29,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-04-30,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,4,0,
4020332650,2016-05-01,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,5,0,
4020332650,2016-05-02,Monday,475,0.34,0.34,0.0,0.04,0.29,0.0,0,11,31,1350,2207,5,42,1397.1
4020332650,2016-05-03,Tuesday,4496,3.22,3.22,0.0,0.0,3.15,0.05,0,0,174,950,2828,5,174,1396.3
4020332650,2016-05-04,Wednesday,10252,7.35,7.35,0.67,1.04,5.58,0.0,13,46,346,531,3879,5,405,1394.8
4020332650,2016-05-05,Thursday,11728,8.43,8.43,2.62,1.68,4.04,0.07,38,42,196,916,3429,5,276,1391.2
4020332650,2016-05-06,Friday,4369,3.13,3.13,0.0,0.0,3.1,0.01,0,0,177,855,2704,5,177,1395.8
4020332650,2016-05-07,Saturday,6132,4.4,4.4,0.0,0.0,3.58,0.0,0,0,184,1256,2975,5,184,1393.6
4020332650,2016-05-08,Sunday,5862,4.2,4.2,0.0,0.0,4.15,0.0,0,0,263,775,3089,5,263,1395.7
4020332650,2016-05-09,Monday,4556,3.27,3.27,0.2,0.12,2.94,0.0,3,5,173,1225,2785,5,181,1393.3
4020332650,2016-05-10,Tuesday,5546,3.98,3.98,0.0,0.0,3.87,0.04,0,0,206,774,2926,5,206,1393.5
4020332650,2016-05-11,Wednesday,3689,2.65,2.65,0.11,0.17,2.33,0.0,2,8,134,1296,2645,5,144,1392.1
4020332650,2016-05-12,Thursday,590,0.42,0.42,0.0,0.0,0.41,0.0,0,0,21,721,1120,5,21,1404.8
4057192912,2016-04-12,Tuesday,5394,4.03,4.03,0.0,0.0,3.94,0.0,0,0,164,1276,2286,4,164,1338.5
4057192912,2016-04-13,Wednesday,5974,4.47,4.47,0.0,0.0,4.37,0.0,0,0,160,1280,2306,4,160,1336.5
4057192912,2016-04-14,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,4,0,
4057192912,2016-04-15,Friday,3984,2.95,2.95,0.21,0.26,2.44,0.0,3,6,88,873,1527,4,97,1350.5
4319703577,2016-04-12,Tuesday,7753,5.2,5.2,0.0,0.0,0.0,0.0,0,0,0,1440,2115,4,0,1491.0
4319703577,2016-04-13,Wednesday,8204,5.5,5.5,0.53,0.59,1.31,0.0,8,15,96,1234,2135,4,119,1491.6
4319703577,2016-04-14,Thursday,10210,6.88,6.88,0.11,0.33,6.44,0.0,1,9,339,589,2302,4,349,1484.0
4319703577,2016-04-15,Friday,5664,3.8,3.8,0.0,0.0,3.8,0.0,0,0,228,752,1985,4,228,1490.5
4319703577,2016-04-16,Saturday,4744,3.18,3.18,0.0,0.0,3.18,0.0,0,0,194,724,1884,4,194,1491.8
4319703577,2016-04-17,Sunday,29,0.02,0.02,0.0,0.0,0.02,0.0,0,0,3,1363,1464,4,3,1450.0
4319703577,2016-04-18,Monday,2276,1.55,1.55,0.07,0.33,1.12,0.0,1,9,58,824,1632,4,68,1468.4
4319703577,2016-04-19,Tuesday,8925,5.99,5.99,0.0,0.0,5.99,0.0,0,0,311,604,2200,4,311,1490.0
4319703577,2016-04-20,Wednesday,8954,6.01,6.01,0.0,0.68,5.31,0.0,0,18,306,671,2220,4,324,1489.9
4319703577,2016-04-21,Thursday,3702,2.48,2.48,0.0,0.0,0.35,0.0,0,0,34,1265,1792,4,34,1492.7
4319703577,2016-04-22,Friday,4500,3.02,3.02,0.06,0.81,2.15,0.0,1,19,176,709,1886,4,196,1490.1
4319703577,2016-04-23,Saturday,4935,3.31,3.31,0.0,0.0,3.31,0.0,0,0,233,546,1945,4,233,1490.9
4319703577,2016-04-24,Sunday,4081,2.74,2.74,0.06,0.2,2.47,0.0,1,5,191,692,1880,4,197,1489.4
4319703577,2016-04-25,Monday,9259,6.21,6.21,0.0,0.28,5.93,0.0,0,8,390,544,2314,4,398,1491.0
4319703577,2016-04-26,Tuesday,9899,6.64,6.64,0.57,0.92,5.15,0.0,8,21,288,649,2236,4,317,1490.8
4319703577,2016-04-27,Wednesday,10780,7.23,7.23,0.41,1.92,4.91,0.0,6,47,300,680,2324,4,353,1491.0
4319703577,2016-04-28,Thursday,10817,7.28,7.28,1.01,0.33,5.94,0.0,13,8,359,552,2367,4,380,1485.9
4319703577,2016-04-29,Friday,7990,5.36,5.36,0.45,0.79,4.12,0.0,6,18,289,624,2175,4,313,1490.7
4319703577,2016-04-30,Saturday,8221,5.52,5.52,0.4,1.61,3.51,0.0,6,38,196,695,2092,4,240,1489.3
4319703577,2016-05-01,Sunday,1251,0.84,0.84,0.0,0.0,0.84,0.0,0,0,67,836,1593,5,67,1489.3
4319703577,2016-05-02,Monday,9261,6.24,6.24,0.0,0.44,5.71,0.0,0,11,344,585,2270,5,355,1484.1
4319703577,2016-05-03,Tuesday,9648,6.47,6.47,0.58,1.07,4.83,0.0,8,26,287,669,2235,5,321,1491.2
4319703577,2016-05-04,Wednesday,10429,7.02,7.02,0.59,0.58,5.85,0.0,8,13,313,1106,2282,5,334,1485.6
4319703577,2016-05-05,Thursday,13658,9.49,9.49,2.63,1.41,5.45,0.0,27,34,328,957,2530,5,389,1439.2
4319703577,2016-05-06,Friday,9524,6.42,6.42,0.41,0.47,5.46,0.0,6,11,314,692,2266,5,331,1483.5
4319703577,2016-05-07,Saturday,7937,5.33,5.33,0.19,1.05,4.08,0.0,3,28,279,586,2158,5,310,1489.1
4319703577,2016-05-08,Sunday,3672,2.46,2.46,0.0,0.0,2.46,0.0,0,0,153,603,1792,5,153,1492.7
4319703577,2016-05-09,Monday,10378,6.96,6.96,0.14,0.56,6.25,0.0,2,14,374,490,2345,5,390,1491.1
4319703577,2016-05-10,Tuesday,9487,6.37,6.37,0.21,0.46,5.7,0.0,3,12,329,555,2260,5,344,1489.3
4319703577,2016-05-11,Wednesday,9129,6.13,6.13,0.2,0.74,5.18,0.0,3,18,311,574,2232,5,332,1489.2
4319703577,2016-05-12,Thursday,17,0.01,0.01,0.0,0.0,0.01,0.0,0,0,2,0,257,5,2,1700.0
4388161847,2016-04-12,Tuesday,10122,7.78,7.78,0.0,0.0,0.0,0.0,0,0,0,1440,2955,4,0,1301.0
4388161847,2016-04-13,Wednesday,10993,8.45,8.45,0.06,0.63,3.88,0.0,1,14,150,1275,3092,4,165,1300.9
4388161847,2016-04-14,Thursday,8863,6.82,6.82,0.13,1.07,5.62,0.0,10,35,219,945,2998,4,264,1299.6
4388161847,2016-04-15,Friday,8758,6.73,6.73,0.0,0.0,6.73,0.0,0,0,299,837,3066,4,299,1301.3
4388161847,2016-04-16,Saturday,6580,5.06,5.06,0.21,0.4,4.45,0.0,6,9,253,609,3073,4,268,1300.4
4388161847,2016-04-17,Sunday,4660,3.58,3.58,0.0,0.0,3.58,0.0,0,0,201,721,2572,4,201,1301.7
4388161847,2016-04-18,Monday,11009,9.1,9.1,3.56,0.4,5.14,0.0,27,8,239,1017,3274,4,274,1209.8
4388161847,2016-04-19,Tuesday,10181,7.83,7.83,1.37,0.69,5.77,0.0,20,16,249,704,3015,4,285,1300.3
4388161847,2016-04-20,Wednesday,10553,8.12,8.12,1.1,1.72,5.29,0.0,19,42,228,696,3083,4,289,1299.6
4388161847,2016-04-21,Thursday,10055,7.73,7.73,0.37,0.39,6.98,0.0,7,12,272,853,3069,4,291,1300.8
4388161847,2016-04-22,Friday,12139,9.34,9.34,3.3,1.11,4.92,0.0,77,25,220,945,3544,4,322,1299.7
4388161847,2016-04-23,Saturday,13236,10.18,10.18,4.5,0.32,5.35,0.0,58,5,215,749,3306,4,278,1300.2
4388161847,2016-04-24,Sunday,10243,7.88,7.88,1.08,0.51,6.3,0.0,14,8,239,584,2885,4,261,1299.9
4388161847,2016-04-25,Monday,12961,9.97,9.97,0.73,1.4,7.84,0.0,11,31,301,1054,3288,4,343,1300.0
4388161847,2016-04-26,Tuesday,9461,7.28,7.28,0.94,1.06,5.27,0.0,14,23,224,673,2929,4,261,1299.6
4388161847,2016-04-27,Wednesday,11193,8.61,8.61,0.7,2.51,5.39,0.0,11,48,241,684,3074,4,300,1300.0
4388161847,2016-04-28,Thursday,10074,7.75,7.75,1.29,0.43,6.03,0.0,19,9,234,878,2969,4,262,1299.9
4388161847,2016-04-29,Friday,9232,7.1,7.1,0.8,0.89,5.42,0.0,13,16,236,1175,2979,4,265,1300.3
